time, Pout_a, Pout_b, Pref_a, Pref_b, Perr_nrm, Pout_nrm, Pref_nrm, theta_ref, VV
0.012400, -0.526702, 0.692929, -0.535635, 0.694875, 0.009143, 0.544742, 0.553876, 4.455090, 6
0.012425, -0.523823, 0.687944, -0.536882, 0.690049, 0.013227, 0.540702, 0.553876, 4.464090, 6
0.012450, -0.526702, 0.682959, -0.538086, 0.685211, 0.011605, 0.542283, 0.553876, 4.473090, 5
0.012475, -0.529580, 0.677974, -0.539246, 0.680363, 0.009957, 0.543920, 0.553876, 4.482090, 5
0.012500, -0.532458, 0.672989, -0.540362, 0.675504, 0.008295, 0.545613, 0.553876, 4.491090, 5
0.012525, -0.535336, 0.668004, -0.541435, 0.670636, 0.006642, 0.547361, 0.553876, 4.500090, 5
0.012550, -0.538214, 0.663019, -0.542463, 0.665758, 0.005056, 0.549164, 0.553876, 4.509090, 5
0.012575, -0.541092, 0.658034, -0.543448, 0.660871, 0.003688, 0.551021, 0.553876, 4.518090, 5
0.012600, -0.543970, 0.653048, -0.544389, 0.655976, 0.002957, 0.552932, 0.553876, 4.527090, 5
0.012625, -0.546849, 0.648063, -0.545285, 0.651072, 0.003390, 0.554896, 0.553876, 4.536090, 5
0.012650, -0.549727, 0.643078, -0.546138, 0.646160, 0.004731, 0.556913, 0.553876, 4.545090, 5
0.012675, -0.552605, 0.638093, -0.546946, 0.641241, 0.006476, 0.558982, 0.553876, 4.554090, 5
0.012700, -0.555483, 0.633108, -0.547710, 0.636315, 0.008409, 0.561102, 0.553876, 4.563090, 5
0.012725, -0.558361, 0.628123, -0.548429, 0.631382, 0.010453, 0.563273, 0.553876, 4.572090, 5
0.012750, -0.561239, 0.623138, -0.549105, 0.626443, 0.012577, 0.565494, 0.553876, 4.581090, 5
0.012775, -0.564117, 0.618153, -0.549735, 0.621498, 0.014766, 0.567765, 0.553876, 4.590090, 5
0.012800, -0.566996, 0.613168, -0.550321, 0.616547, 0.017013, 0.570085, 0.553876, 4.599090, 5
0.012825, -0.564117, 0.608183, -0.550863, 0.611592, 0.013686, 0.566723, 0.553876, 4.608090, 6
0.012850, -0.561239, 0.603197, -0.551360, 0.606631, 0.010459, 0.563400, 0.553875, 4.617090, 6
0.012875, -0.558361, 0.598212, -0.551812, 0.601667, 0.007404, 0.560117, 0.553875, 4.626090, 6
0.012900, -0.555483, 0.593227, -0.552219, 0.596698, 0.004764, 0.556873, 0.553875, 4.635090, 6
0.012925, -0.552605, 0.588242, -0.552582, 0.591727, 0.003485, 0.553671, 0.553875, 4.644090, 6
0.012950, -0.549727, 0.583257, -0.552900, 0.586752, 0.004721, 0.550510, 0.553875, 4.653090, 6
0.012975, -0.546849, 0.578272, -0.553174, 0.581774, 0.007230, 0.547391, 0.553875, 4.662090, 6
0.013000, -0.543970, 0.573287, -0.553402, 0.576794, 0.010063, 0.544316, 0.553875, 4.671090, 6
0.013025, -0.541092, 0.568302, -0.553586, 0.571813, 0.012977, 0.541284, 0.553875, 4.680090, 6
0.013050, -0.538214, 0.563317, -0.553724, 0.566829, 0.015903, 0.538296, 0.553875, 4.689090, 6
0.013075, -0.541092, 0.558332, -0.553818, 0.561845, 0.013202, 0.541110, 0.553875, 4.698090, 5
0.013100, -0.543970, 0.553346, -0.553867, 0.556860, 0.010502, 0.543971, 0.553875, 4.707090, 5
0.013125, -0.546849, 0.548361, -0.553872, 0.551875, 0.007853, 0.546877, 0.553875, 4.716090, 5
0.013150, -0.549727, 0.543376, -0.553831, 0.546890, 0.005403, 0.549827, 0.553875, 4.725090, 5
0.013175, -0.552605, 0.538391, -0.553746, 0.541906, 0.003695, 0.552822, 0.553875, 4.734090, 5
0.013200, -0.555483, 0.533406, -0.553615, 0.536923, 0.003982, 0.555861, 0.553875, 4.743090, 5
0.013225, -0.558361, 0.528421, -0.553440, 0.531941, 0.006050, 0.558942, 0.553875, 4.752090, 5
0.013250, -0.561239, 0.523436, -0.553220, 0.526960, 0.008760, 0.562066, 0.553875, 4.761090, 5
0.013275, -0.564117, 0.518451, -0.552955, 0.521982, 0.011708, 0.565230, 0.553875, 4.770090, 5
0.013300, -0.566996, 0.513466, -0.552645, 0.517007, 0.014781, 0.568436, 0.553875, 4.779090, 5
0.013325, -0.564117, 0.508480, -0.552291, 0.512034, 0.012349, 0.565943, 0.553875, 4.788090, 6
0.013350, -0.561239, 0.503495, -0.551892, 0.507065, 0.010006, 0.563498, 0.553875, 4.797090, 6
0.013375, -0.558361, 0.498510, -0.551448, 0.502100, 0.007790, 0.561102, 0.553875, 4.806090, 6
0.013400, -0.555483, 0.493525, -0.550959, 0.497139, 0.005790, 0.558754, 0.553876, 4.815090, 6
0.013425, -0.552605, 0.488540, -0.550426, 0.492182, 0.004244, 0.556457, 0.553876, 4.824090, 6
0.013450, -0.549727, 0.483555, -0.549848, 0.487231, 0.003678, 0.554209, 0.553876, 4.833090, 6
0.013475, -0.546849, 0.478570, -0.549226, 0.482285, 0.004411, 0.552013, 0.553876, 4.842090, 6
0.013500, -0.543970, 0.473585, -0.548559, 0.477345, 0.005933, 0.549868, 0.553876, 4.851090, 6
0.013525, -0.541092, 0.468600, -0.547848, 0.472410, 0.007757, 0.547775, 0.553876, 4.860090, 6
0.013550, -0.538214, 0.463615, -0.547093, 0.467483, 0.009685, 0.545734, 0.553876, 4.869090, 6
0.013575, -0.535336, 0.458629, -0.546293, 0.462562, 0.011641, 0.543747, 0.553876, 4.878090, 6
0.013600, -0.532458, 0.453644, -0.545449, 0.457649, 0.013594, 0.541814, 0.553876, 4.887090, 6
0.013625, -0.535336, 0.448659, -0.544560, 0.452744, 0.010088, 0.545583, 0.553876, 4.896090, 5
0.013650, -0.538214, 0.443674, -0.543628, 0.447847, 0.006835, 0.549385, 0.553876, 4.905090, 5
0.013675, -0.541092, 0.438689, -0.542651, 0.442958, 0.004545, 0.553222, 0.553876, 4.914090, 5
0.013700, -0.543970, 0.433704, -0.541631, 0.438079, 0.004961, 0.557092, 0.553876, 4.923090, 5
0.013725, -0.546849, 0.428719, -0.540567, 0.433209, 0.007722, 0.560994, 0.553876, 4.932090, 5
0.013750, -0.549727, 0.423734, -0.539458, 0.428348, 0.011258, 0.564927, 0.553876, 4.941090, 5
0.013775, -0.552605, 0.418749, -0.538307, 0.423498, 0.015066, 0.568892, 0.553876, 4.950090, 5
0.013800, -0.549727, 0.413764, -0.537111, 0.418659, 0.013532, 0.567308, 0.553876, 4.959090, 6
0.013825, -0.546849, 0.408778, -0.535872, 0.413830, 0.012083, 0.565777, 0.553876, 4.968090, 6
0.013850, -0.543970, 0.403793, -0.534590, 0.409013, 0.010735, 0.564301, 0.553876, 4.977090, 6
0.013875, -0.541092, 0.398808, -0.533264, 0.404207, 0.009509, 0.562880, 0.553876, 4.986090, 6
0.013900, -0.538214, 0.393823, -0.531896, 0.399413, 0.008437, 0.561515, 0.553876, 4.995090, 6
0.013925, -0.535336, 0.388838, -0.530484, 0.394633, 0.007558, 0.560205, 0.553876, 5.004090, 6
0.013950, -0.532458, 0.383853, -0.529029, 0.389864, 0.006921, 0.558952, 0.553877, 5.013090, 6
0.013975, -0.529580, 0.378868, -0.527531, 0.385110, 0.006569, 0.557755, 0.553877, 5.022090, 6
0.014000, -0.526702, 0.373883, -0.525991, 0.380369, 0.006525, 0.556616, 0.553877, 5.031090, 6
0.014025, -0.526702, 0.373883, -0.524407, 0.375642, 0.002891, 0.556616, 0.553877, 5.040090, 7
0.014050, -0.526702, 0.373883, -0.522782, 0.370929, 0.004908, 0.556616, 0.553877, 5.049090, 7
0.014075, -0.523823, 0.368898, -0.521114, 0.366231, 0.003801, 0.555533, 0.553877, 5.058090, 6
0.014100, -0.520945, 0.363913, -0.519404, 0.361549, 0.002822, 0.554508, 0.553877, 5.067090, 6
0.014125, -0.518067, 0.358927, -0.517652, 0.356882, 0.002088, 0.553541, 0.553877, 5.076090, 6
0.014150, -0.515189, 0.353942, -0.515858, 0.352231, 0.001838, 0.552633, 0.553877, 5.085090, 6
0.014175, -0.512311, 0.348957, -0.514022, 0.347596, 0.002187, 0.551783, 0.553877, 5.094090, 6
0.014200, -0.509433, 0.343972, -0.512144, 0.342978, 0.002888, 0.550991, 0.553877, 5.103090, 6
0.014225, -0.506554, 0.338987, -0.510225, 0.338377, 0.003721, 0.550259, 0.553877, 5.112090, 6
0.014250, -0.503676, 0.334002, -0.508265, 0.333793, 0.004593, 0.549586, 0.553877, 5.121090, 6
0.014275, -0.500798, 0.329017, -0.506263, 0.329228, 0.005469, 0.548973, 0.553878, 5.130090, 6
0.014300, -0.497920, 0.324032, -0.504221, 0.324680, 0.006334, 0.548419, 0.553878, 5.139090, 6
0.014325, -0.495042, 0.319047, -0.502137, 0.320151, 0.007181, 0.547926, 0.553878, 5.148090, 6
0.014350, -0.492164, 0.314061, -0.500013, 0.315642, 0.008007, 0.547492, 0.553878, 5.157090, 6
0.014375, -0.489286, 0.309076, -0.497849, 0.311151, 0.008811, 0.547119, 0.553878, 5.166090, 6
0.014400, -0.486407, 0.304091, -0.495644, 0.306680, 0.009592, 0.546806, 0.553878, 5.175090, 6
0.014425, -0.483529, 0.299106, -0.493399, 0.302229, 0.010352, 0.546553, 0.553878, 5.184090, 6
0.014450, -0.480651, 0.294121, -0.491114, 0.297798, 0.011090, 0.546361, 0.553878, 5.193090, 6
0.014475, -0.477773, 0.289136, -0.488789, 0.293389, 0.011809, 0.546230, 0.553878, 5.202090, 6
0.014500, -0.474895, 0.284151, -0.486425, 0.289000, 0.012508, 0.546159, 0.553878, 5.211090, 6
0.014525, -0.472017, 0.279166, -0.484021, 0.284633, 0.013191, 0.546149, 0.553879, 5.220090, 6
0.014550, -0.469139, 0.274181, -0.481578, 0.280287, 0.013858, 0.546200, 0.553879, 5.229090, 6
0.014575, -0.466260, 0.269196, -0.479096, 0.275964, 0.014511, 0.546311, 0.553879, 5.238090, 6
0.014600, -0.466260, 0.269196, -0.476575, 0.271663, 0.010606, 0.546311, 0.553879, 5.247090, 7
0.014625, -0.466260, 0.269196, -0.474016, 0.267385, 0.007964, 0.546311, 0.553879, 5.256090, 7
0.014650, -0.466260, 0.269196, -0.471418, 0.263131, 0.007962, 0.546311, 0.553879, 5.265090, 7
0.014675, -0.466260, 0.269196, -0.468782, 0.258899, 0.010601, 0.546311, 0.553879, 5.274090, 7
0.014700, -0.466260, 0.269196, -0.466108, 0.254692, 0.014504, 0.546311, 0.553879, 5.283090, 7
0.014725, -0.463382, 0.264210, -0.463396, 0.250509, 0.013701, 0.546483, 0.553879, 5.292090, 6
0.014750, -0.460504, 0.259225, -0.460647, 0.246351, 0.012876, 0.546715, 0.553880, 5.301090, 6
0.014775, -0.457626, 0.254240, -0.457861, 0.242217, 0.012025, 0.547008, 0.553880, 5.310090, 6
0.014800, -0.454748, 0.249255, -0.455037, 0.238109, 0.011150, 0.547361, 0.553880, 5.319090, 6
0.014825, -0.451870, 0.244270, -0.452176, 0.234026, 0.010249, 0.547775, 0.553880, 5.328090, 6
0.014850, -0.448991, 0.239285, -0.449279, 0.229969, 0.009320, 0.548248, 0.553880, 5.337090, 6
0.014875, -0.446113, 0.234300, -0.446346, 0.225939, 0.008364, 0.548782, 0.553880, 5.346090, 6
0.014900, -0.443235, 0.229315, -0.443376, 0.221935, 0.007381, 0.549375, 0.553880, 5.355090, 6
0.014925, -0.440357, 0.224330, -0.440370, 0.217958, 0.006372, 0.550028, 0.553880, 5.364090, 6
0.014950, -0.437479, 0.219345, -0.437329, 0.214008, 0.005339, 0.550741, 0.553881, 5.373090, 6
0.014975, -0.434601, 0.214359, -0.434252, 0.210085, 0.004288, 0.551512, 0.553881, 5.382090, 6
0.015000, -0.431723, 0.209374, -0.431141, 0.206191, 0.003236, 0.552343, 0.553881, 5.391090, 6
0.015025, -0.428844, 0.204389, -0.427994, 0.202324, 0.002233, 0.553232, 0.553881, 5.400090, 6
0.015050, -0.425966, 0.199404, -0.424812, 0.198487, 0.001474, 0.554179, 0.553881, 5.409090, 6
0.015075, -0.423088, 0.194419, -0.421596, 0.194678, 0.001514, 0.555185, 0.553881, 5.418090, 6
0.015100, -0.420210, 0.189434, -0.418346, 0.190898, 0.002370, 0.556248, 0.553881, 5.427090, 6
0.015125, -0.417332, 0.184449, -0.415062, 0.187147, 0.003526, 0.557369, 0.553882, 5.436090, 6
0.015150, -0.414454, 0.179464, -0.411745, 0.183426, 0.004800, 0.558547, 0.553882, 5.445090, 6
0.015175, -0.411576, 0.174479, -0.408394, 0.179735, 0.006144, 0.559781, 0.553882, 5.454090, 6
0.015200, -0.408697, 0.169493, -0.405010, 0.176075, 0.007544, 0.561072, 0.553882, 5.463090, 6
0.015225, -0.405819, 0.164508, -0.401593, 0.172445, 0.008991, 0.562419, 0.553882, 5.472090, 6
0.015250, -0.402941, 0.159523, -0.398144, 0.168846, 0.010484, 0.563822, 0.553882, 5.481090, 6
0.015275, -0.400063, 0.154538, -0.394662, 0.165278, 0.012021, 0.565279, 0.553883, 5.490090, 6
0.015300, -0.394307, 0.154538, -0.391149, 0.161741, 0.007865, 0.561220, 0.553883, 5.499090, 1
0.015325, -0.388550, 0.154538, -0.387604, 0.158237, 0.003818, 0.557191, 0.553883, 5.508090, 1
0.015350, -0.382794, 0.154538, -0.384027, 0.154764, 0.001253, 0.553192, 0.553883, 5.517090, 1
0.015375, -0.377038, 0.154538, -0.380419, 0.151324, 0.004665, 0.549224, 0.553883, 5.526090, 1
0.015400, -0.371281, 0.154538, -0.376781, 0.147916, 0.008608, 0.545289, 0.553883, 5.535090, 1
0.015425, -0.365525, 0.154538, -0.373112, 0.144541, 0.012550, 0.541386, 0.553884, 5.544090, 1
0.015450, -0.362647, 0.149553, -0.369412, 0.141200, 0.010749, 0.543148, 0.553884, 5.553090, 6
0.015475, -0.359769, 0.144568, -0.365683, 0.137892, 0.008919, 0.544965, 0.553884, 5.562090, 6
0.015500, -0.356891, 0.139583, -0.361924, 0.134617, 0.007071, 0.546836, 0.553884, 5.571090, 6
0.015525, -0.354013, 0.134598, -0.358136, 0.131377, 0.005233, 0.548762, 0.553884, 5.580090, 6
0.015550, -0.351134, 0.129613, -0.354319, 0.128170, 0.003496, 0.550741, 0.553884, 5.589090, 6
0.015575, -0.348256, 0.124628, -0.350473, 0.124999, 0.002248, 0.552773, 0.553885, 5.598090, 6
0.015600, -0.345378, 0.119642, -0.346599, 0.121861, 0.002533, 0.554857, 0.553885, 5.607090, 6
0.015625, -0.342500, 0.114657, -0.342696, 0.118759, 0.004107, 0.556992, 0.553885, 5.616090, 6
0.015650, -0.339622, 0.109672, -0.338766, 0.115693, 0.006081, 0.559179, 0.553885, 5.625090, 6
0.015675, -0.336744, 0.104687, -0.334809, 0.112661, 0.008205, 0.561417, 0.553885, 5.634090, 6
0.015700, -0.333865, 0.099702, -0.330824, 0.109666, 0.010417, 0.563704, 0.553885, 5.643090, 6
0.015725, -0.330987, 0.094717, -0.326813, 0.106706, 0.012695, 0.566041, 0.553886, 5.652090, 6
0.015750, -0.328109, 0.089732, -0.322775, 0.103783, 0.015029, 0.568426, 0.553886, 5.661090, 6
0.015775, -0.322353, 0.089732, -0.318711, 0.100896, 0.011743, 0.565123, 0.553886, 5.670090, 1
0.015800, -0.316597, 0.089732, -0.314621, 0.098045, 0.008545, 0.561859, 0.553886, 5.679090, 1
0.015825, -0.310840, 0.089732, -0.310505, 0.095232, 0.005510, 0.558636, 0.553886, 5.688090, 1
0.015850, -0.305084, 0.089732, -0.306365, 0.092456, 0.003010, 0.555453, 0.553887, 5.697090, 1
0.015875, -0.299328, 0.089732, -0.302200, 0.089717, 0.002872, 0.552313, 0.553887, 5.706090, 1
0.015900, -0.293571, 0.089732, -0.298010, 0.087016, 0.005203, 0.549214, 0.553887, 5.715090, 1
0.015925, -0.287815, 0.089732, -0.293796, 0.084353, 0.008044, 0.546159, 0.553887, 5.724090, 1
0.015950, -0.282059, 0.089732, -0.289558, 0.081727, 0.010969, 0.543148, 0.553887, 5.733090, 1
0.015975, -0.276302, 0.089732, -0.285297, 0.079140, 0.013895, 0.540181, 0.553887, 5.742090, 1
0.016000, -0.273424, 0.084747, -0.281012, 0.076592, 0.011139, 0.543016, 0.553888, 5.751090, 6
0.016025, -0.270546, 0.079762, -0.276705, 0.074082, 0.008378, 0.545896, 0.553888, 5.760090, 6
0.016050, -0.267668, 0.074777, -0.272376, 0.071611, 0.005673, 0.548822, 0.553888, 5.769090, 6
0.016075, -0.264790, 0.069791, -0.268024, 0.069179, 0.003292, 0.551793, 0.553888, 5.778090, 6
0.016100, -0.261912, 0.064806, -0.263651, 0.066786, 0.002635, 0.554807, 0.553888, 5.787090, 6
0.016125, -0.259034, 0.059821, -0.259256, 0.064432, 0.004617, 0.557864, 0.553889, 5.796090, 6
0.016150, -0.256155, 0.054836, -0.254841, 0.062119, 0.007400, 0.560964, 0.553889, 5.805090, 6
0.016175, -0.253277, 0.049851, -0.250404, 0.059845, 0.010399, 0.564106, 0.553889, 5.814090, 6
0.016200, -0.250399, 0.044866, -0.245948, 0.057611, 0.013500, 0.567288, 0.553889, 5.823090, 6
0.016225, -0.247521, 0.039881, -0.241471, 0.055417, 0.016673, 0.570511, 0.553889, 5.832090, 6
0.016250, -0.241765, 0.039881, -0.236975, 0.053264, 0.014215, 0.568037, 0.553890, 5.841090, 1
0.016275, -0.236008, 0.039881, -0.232460, 0.051151, 0.011816, 0.565611, 0.553890, 5.850090, 1
0.016300, -0.230252, 0.039881, -0.227926, 0.049080, 0.009488, 0.563234, 0.553890, 5.859090, 1
0.016325, -0.224496, 0.039881, -0.223373, 0.047048, 0.007255, 0.560905, 0.553890, 5.868090, 1
0.016350, -0.218739, 0.039881, -0.218803, 0.045058, 0.005178, 0.558626, 0.553890, 5.877090, 1
0.016375, -0.212983, 0.039881, -0.214214, 0.043110, 0.003455, 0.556397, 0.553891, 5.886090, 1
0.016400, -0.207227, 0.039881, -0.209608, 0.041202, 0.002724, 0.554219, 0.553891, 5.895090, 1
0.016425, -0.201471, 0.039881, -0.204986, 0.039336, 0.003557, 0.552093, 0.553891, 5.904090, 1
0.016450, -0.195714, 0.039881, -0.200346, 0.037512, 0.005203, 0.550018, 0.553891, 5.913090, 1
0.016475, -0.189958, 0.039881, -0.195691, 0.035730, 0.007078, 0.547996, 0.553892, 5.922090, 1
0.016500, -0.184202, 0.039881, -0.191019, 0.033989, 0.009011, 0.546028, 0.553892, 5.931090, 1
0.016525, -0.178445, 0.039881, -0.186333, 0.032291, 0.010946, 0.544113, 0.553892, 5.940090, 1
0.016550, -0.172689, 0.039881, -0.181631, 0.030635, 0.012862, 0.542252, 0.553892, 5.949090, 1
0.016575, -0.166933, 0.039881, -0.176914, 0.029021, 0.014750, 0.540447, 0.553892, 5.958090, 1
0.016600, -0.164055, 0.034896, -0.172183, 0.027450, 0.011023, 0.544316, 0.553893, 5.967090, 6
0.016625, -0.161176, 0.029911, -0.167438, 0.025921, 0.007424, 0.548218, 0.553893, 5.976090, 6
0.016650, -0.158298, 0.024926, -0.162679, 0.024436, 0.004408, 0.552153, 0.553893, 5.985090, 6
0.016675, -0.155420, 0.019940, -0.157908, 0.022993, 0.003938, 0.556119, 0.553893, 5.994090, 6
0.016700, -0.152542, 0.014955, -0.153123, 0.021593, 0.006663, 0.560117, 0.553893, 6.003090, 6
0.016725, -0.149664, 0.009970, -0.148326, 0.020236, 0.010353, 0.564145, 0.553894, 6.012090, 6
0.016750, -0.146786, 0.004985, -0.143517, 0.018923, 0.014316, 0.568202, 0.553894, 6.021090, 6
0.016775, -0.143908, -0.000000, -0.138697, 0.017652, 0.018405, 0.572289, 0.553894, 6.030090, 6
0.016800, -0.138151, -0.000000, -0.133865, 0.016426, 0.016976, 0.570869, 0.553894, 6.039090, 1
0.016825, -0.132395, -0.000000, -0.129022, 0.015242, 0.015611, 0.569503, 0.553895, 6.048090, 1
0.016850, -0.126639, -0.000000, -0.124169, 0.014103, 0.014317, 0.568193, 0.553895, 6.057090, 1
0.016875, -0.120882, -0.000000, -0.119306, 0.013007, 0.013102, 0.566937, 0.553895, 6.066090, 1
0.016900, -0.115126, -0.000000, -0.114433, 0.011955, 0.011975, 0.565738, 0.553895, 6.075090, 1
0.016925, -0.109370, -0.000000, -0.109551, 0.010947, 0.010948, 0.564595, 0.553895, 6.084090, 1
0.016950, -0.103613, -0.000000, -0.104660, 0.009983, 0.010037, 0.563508, 0.553896, 6.093090, 1
0.016975, -0.097857, -0.000000, -0.099761, 0.009062, 0.009260, 0.562478, 0.553896, 6.102090, 1
0.017000, -0.092101, -0.000000, -0.094853, 0.008186, 0.008637, 0.561505, 0.553896, 6.111090, 1
0.017025, -0.086345, -0.000000, -0.089938, 0.007355, 0.008186, 0.560590, 0.553896, 6.120090, 1
0.017050, -0.080588, -0.000000, -0.085016, 0.006567, 0.007920, 0.559732, 0.553896, 6.129090, 1
0.017075, -0.074832, -0.000000, -0.080086, 0.005824, 0.007844, 0.558932, 0.553897, 6.138090, 1
0.017100, -0.069076, -0.000000, -0.075151, 0.005125, 0.007948, 0.558191, 0.553897, 6.147090, 1
0.017125, -0.063319, -0.000000, -0.070209, 0.004471, 0.008213, 0.557508, 0.553897, 6.156090, 1
0.017150, -0.057563, -0.000000, -0.065261, 0.003861, 0.008612, 0.556883, 0.553897, 6.165090, 1
0.017175, -0.051807, -0.000000, -0.060308, 0.003296, 0.009118, 0.556318, 0.553898, 6.174090, 1
0.017200, -0.046050, -0.000000, -0.055350, 0.002775, 0.009705, 0.555811, 0.553898, 6.183090, 1
0.017225, -0.040294, -0.000000, -0.050388, 0.002299, 0.010352, 0.555364, 0.553898, 6.192090, 1
0.017250, -0.034538, -0.000000, -0.045421, 0.001868, 0.011043, 0.554976, 0.553898, 6.201090, 1
0.017275, -0.028782, -0.000000, -0.040451, 0.001481, 0.011763, 0.554648, 0.553898, 6.210090, 1
0.017300, -0.023025, -0.000000, -0.035478, 0.001139, 0.012505, 0.554379, 0.553899, 6.219090, 1
0.017325, -0.017269, -0.000000, -0.030502, 0.000842, 0.013260, 0.554169, 0.553899, 6.228090, 1
0.017350, -0.011513, -0.000000, -0.025523, 0.000590, 0.014023, 0.554020, 0.553899, 6.237090, 1
0.017375, -0.005756, -0.000000, -0.020542, 0.000382, 0.014791, 0.553930, 0.553899, 6.246090, 1
0.017400, 0.000000, -0.000000, -0.015560, 0.000219, 0.015561, 0.553900, 0.553900, 6.255090, 1
0.017425, 0.000000, -0.000000, -0.010576, 0.000101, 0.010577, 0.553900, 0.553900, 6.264090, 0
0.017450, 0.000000, -0.000000, -0.005592, 0.000028, 0.005592, 0.553900, 0.553900, 6.273090, 0
0.017475, 0.000000, -0.000000, -0.000607, 0.000000, 0.000607, 0.553900, 0.553900, 6.282090, 0
